-0.5056945304262506,-1.0536443485090068,255763.20570115853
-5.3837410662988985,-5.936543342851768,2.8984892022992577E7
-4.979415273266666,-3.712119536462409,2.4794672485839076E7
-5.03074861610294,-2.9509557427935826,2.530850271741683E7
-2.137243179874188,-1.8062706472119672,4567975.716962555
-7.595454124316495,-7.906626098772735,5.769108290393773E7
-0.29600190507492385,-9.207131240716368,87777.9835929549
-0.5949260979811166,-1.431219222063616,354097.08537324297
4.319712316107565,-2.2343775581059035,1.8660008801309377E7
-3.8813446704956576,-5.8924336847327385,1.5064976881991254E7
-4.143094281062954,-4.319039169233012,1.7165319391082834E7
-3.9676011283723733,-1.8037360916618592,1.5741953832171125E7
-5.675978346099637,-9.153563417891856,3.2216945434905045E7
-4.587982883185157,-4.2690803147953815,2.1049782293599553E7
-4.403346253054924,-1.4729594816777425,1.938953492776268E7
-2.2027179949354894,-4.611263031401314,4852120.884996534
-2.1083135859189426,-2.101642663034193,4445059.917958995
-3.8059364631715633,-3.6857526732639476,1.4485194814380134E7
-7.584622914880357,-7.703295896913318,5.752663966107429E7
-7.485212440844307,-7.605965881531105,5.6028624486997895E7
-3.3324053533170215,-4.415816627457652,1.1104987236722285E7
-2.418160351396806,-6.39055194615236,5847589.675217099
-9.98465147476871,-0.3309663068838624,9.969332787818623E7
-3.9906979896826913,-0.5195277161952276,1.5925841884137344E7
-5.364072967947871,-10.770159166233134,2.8773522788540583E7
-2.2764722158760784,-1.607066326241505,5182333.99722115
-5.928613644421194,-3.8175083249563633,3.514876912814958E7
-0.021282566116494817,-1.5141010937394586,549.4045530202105
-1.7114158316385346,-9.053915855412916,2929043.7985944944
-7.190960561899361,-6.646646053270101,5.171002008431327E7
1.5189817510199406,1.3261173083008846,2307334.2195253116
-4.7939744578292505,-8.95625637532141,2.2982370707806733E7
1.3688167001597193,0.6181298932648751,1873735.8686972887
3.122199192708506,-7.72338605941937,9748254.269063894
-1.7082364379684574,-1.5374572293400277,2918130.3762658644
-7.825405255123047,-4.733685124503522,6.123709225242818E7
-8.199641779472085,-9.612884454716044,6.723432276210274E7
-1.4684986797083002,-6.505363325439223,2156605.5990544287
-2.536463071190795,-4.418315623055915,6433725.862868895
-6.512018937909422,-8.67849341917973,4.2406684028633155E7
-8.879384355798784,-2.9819379513234345,7.88435573742071E7
-7.673007670379549,-12.729915583725983,5.887524035488762E7
-2.907005697445464,-1.069405795089236,8450784.712639492
-0.4785012605837924,-6.2940010677561204,229140.8930391087
-4.250136688782479,-1.5082581760164722,1.806370154022993E7
-3.401160964023237,4.306587876976116,1.1567940747184377E7
1.0192083066264033,-1.5585214839039443,1038913.8195225702
-2.957406754238262,-2.1761103706989573,8746378.70718631
-5.129705515999763,-3.2836649064905385,2.631420748491715E7
-4.099672880748159,-6.321357748151501,1.680758147876056E7
3.84339488852215,-3.382415989351758,1.4771781609985283E7
-2.4214594979841495,-1.656074040367815,5863540.83297672
-2.274638142814656,-0.7358365661434205,5174130.065344019
-3.7153044314257824,-7.221896799253912,1.3803725339608323E7
-2.9000813780200065,-5.115696865089976,8410649.89155006
-8.840181306468251,-9.005765436484204,7.814893033409469E7
-7.259738536564835,-8.31357078570387,5.27039824120943E7
-5.921819383385602,-8.398302278879362,3.5068091475565456E7
-3.401160964023237,4.306587876976116,1.1567940747184377E7
-8.955833036947475,-9.858504319829004,8.020707283744475E7
-6.01607376685192,-3.1804313389553283,3.619327542341435E7
-1.2049418515021344,-1.0149909022849108,1451917.8485509285
-4.004230500129513,-10.24599053652041,1.6033982131691018E7
-4.584129751515798,-1.162827205185522,2.101432359229863E7
-1.9886328677148453,-6.7704859265870105,3954751.401173236
-3.026031872365735,-0.4637355126354503,9156894.705897685
-1.1375615342884862,1.7722198464251726,1294095.9339086425
-6.073844510069566,-7.147204718024752,3.689171863019711E7
-0.6162504810023588,-3.870791558815439,379816.4674775582
-1.4363545024003592,-6.756488148925527,2063216.2428534736
-0.1617318067940854,-7.721379269165519,26322.268387807155
3.0805441185114075,-2.966400513556935,9490084.394756041
-5.964567502798918,-1.3022408679587592,3.557611353332968E7
-3.1843399057927555,-11.453319895934957,1.0140218150654178E7
-2.691412491330637,-1.4215793992608674,7243855.4509459175
-1.1674436991411525,-8.540367978172853,1363232.7134945632
-1.670548393644209,-4.510964628240191,2790777.1546362443
-0.25383782755919704,-6.856565594872521,64551.76749342545
-2.960141709454419,-8.220371507453487,8762589.808395473
-0.32792723442497973,-0.318982958231258,107628.28639374905
-6.385174373039659,-9.518792403864525,4.0770564285335444E7
-5.942954058618554,-0.5964837208858,3.531875454240692E7
-1.4235947019417292,-3.506824866106361,2026682.5301219325
-7.010110903708132,-3.746736619954537,4.9141859624730796E7
-5.511528949356594,-0.5485256803545209,3.037702900020064E7
-2.185185683076191,-8.221829413702991,4775170.459829404
-3.0454033088435883,-7.1733607896247955,9274635.197836168
-5.206017699956148,-9.599920016133742,2.710288125427724E7
-2.99812318383296,-3.3988424041396836,8988784.258415785
-3.032637198656201,0.43413729975993487,9197037.70180815
-0.13551687081015995,-0.957163331920249,18398.919099414456
-4.311108788029235,-9.595737240413465,1.8585836205677263E7
0.19429334989922853,9.632428753610167,37876.69242652863
1.5197151901993902,0.32646234836919885,2309595.3279831368
0.14268393078311625,-0.4725025035080166,20956.855385267252
-0.8981479774532573,2.590030225153555,806707.1710420245
-2.6694811922310198,-11.274273301642125,7126275.297492461
-1.7861540752656628,-6.835767634206206,3190614.530840102
-7.351669715235416,-1.974303021249744,5.40471885122971E7
0.1787435043915615,-8.692491649524133,32180.558225377266
-0.5056945304262506,-1.0536443485090068,255763.20570115853
-5.3837410662988985,-5.936543342851768,2.8984892022992577E7
-3.2903626248287043,-14.699868016354184,1.082678168418025E7
-5.03074861610294,-2.9509557427935826,2.530850271741683E7
2.015361554598396,0.24520711483132107,4061739.815413275
-2.9046686040489145,-5.210452479466936,8437354.523554483
-0.29600190507492385,-9.207131240716368,87777.9835929549
-0.5949260979811166,-1.431219222063616,354097.08537324297
0.8305600456430176,1.338151266717527,690016.435284023
-3.8813446704956576,-5.8924336847327385,1.5064976881991254E7
-4.143094281062954,-4.319039169233012,1.7165319391082834E7
-3.9676011283723733,-1.8037360916618592,1.5741953832171125E7
1.823388562506155,-4.5219359181045595,3324990.671904754
3.6782755505602727,-9.713347518655567,1.3529846620322218E7
-4.403346253054924,-1.4729594816777425,1.938953492776268E7
